0 	0 	0 	0 	-8.780721 	-4.3264762e-08 	0
2.7783791e-07 	0.17700636 	9.4947001e-10 	0 	-4.3906409 	-2.1748553e-08 	0
5.5567581e-07 	0.35403533 	1.9095526e-09 	0 	0 	0 	0
8.4145355e-07 	0.53483529 	4.530378e-09 	0 	0 	0 	0
1.1272313e-06 	0.71565836 	7.1820504e-09 	0 	0 	0 	0
1.4211758e-06 	0.9016085 	1.1788485e-08 	0 	0 	0 	0
1.7151202e-06 	1.0875824 	1.6449863e-08 	0 	0 	0 	0
2.0174648e-06 	1.2788209 	2.3207505e-08 	0 	0 	0 	0
2.3198094e-06 	1.4700839 	3.0046246e-08 	0 	0 	0 	0
2.6307942e-06 	1.6667523 	3.9106558e-08 	0 	0 	0 	0
2.9417789e-06 	1.8634459 	4.8275952e-08 	0 	0 	0 	0
3.2616508e-06 	2.0656891 	5.9825018e-08 	0 	0 	0 	0
3.5815226e-06 	2.2679583 	7.1513387e-08 	0 	0 	0 	0
3.9105355e-06 	2.4759242 	8.5755688e-08 	0 	0 	0 	0
4.2395484e-06 	2.6839168 	1.0016998e-07 	0 	0 	0 	0
4.5779635e-06 	2.8977562 	1.1732303e-07 	0 	0 	0 	0
4.9163787e-06 	3.111623 	1.3468337e-07 	0 	0 	0 	0
5.2644648e-06 	3.3314891 	1.5497873e-07 	0 	0 	0 	0
5.6125509e-06 	3.5513835 	1.7551948e-07 	0 	0 	0 	0
5.9705844e-06 	3.7774316 	1.9920431e-07 	0 	0 	0 	0
6.3286178e-06 	4.0035088 	2.231756e-07 	0 	0 	0 	0
6.6968829e-06 	4.2358953 	2.5051373e-07 	0 	0 	0 	0
7.0651479e-06 	4.468312 	2.7818255e-07 	0 	0 	0 	0
7.443937e-06 	4.7071942 	3.0945542e-07 	0 	0 	0 	0
7.822726e-06 	4.9461074 	3.4110658e-07 	0 	0 	0 	0
8.2123398e-06 	5.191642 	3.7661405e-07 	0 	0 	0 	0
8.6019536e-06 	5.4372085 	4.1255099e-07 	0 	0 	0 	0
9.0027014e-06 	5.6895504 	4.5261221e-07 	0 	0 	0 	0
9.4034493e-06 	5.9419252 	4.9315793e-07 	0 	0 	0 	0
9.8156494e-06 	6.2012261 	5.3811242e-07 	0 	0 	0 	0
1.022785e-05 	6.4605607 	5.8361051e-07 	0 	0 	0 	0
1.0651829e-05 	6.7269668 	6.3381902e-07 	0 	0 	0 	0
1.1075809e-05 	6.9934077 	6.8463454e-07 	0 	0 	0 	0
1.1511905e-05 	7.2670578 	7.4047967e-07 	0 	0 	0 	0
1.1948e-05 	7.5407436 	7.9699976e-07 	0 	0 	0 	0
1.2396559e-05 	7.8217658 	8.5888656e-07 	0 	0 	0 	0
1.2845117e-05 	8.1028248 	9.2152112e-07 	0 	0 	0 	0
1.3306494e-05 	8.3913333 	9.8987764e-07 	0 	0 	0 	0
1.376787e-05 	8.6798797 	1.0590598e-06 	0 	0 	0 	0
1.4242432e-05 	8.975971 	1.1343374e-06 	0 	0 	0 	0
1.4716994e-05 	9.2721012 	1.2105238e-06 	0 	0 	0 	0
1.5205117e-05 	9.575849 	1.2931966e-06 	0 	0 	0 	0
1.569324e-05 	9.8796367 	1.3768673e-06 	0 	0 	0 	0
1.6195313e-05 	10.191087 	1.467432e-06 	0 	0 	0 	0
1.6697385e-05 	10.502577 	1.5590895e-06 	0 	0 	0 	0
1.7213806e-05 	10.821741 	1.6580644e-06 	0 	0 	0 	0
1.7730226e-05 	11.140946 	1.7582329e-06 	0 	0 	0 	0
1.8261404e-05 	11.467793 	1.8661562e-06 	0 	0 	0 	0
1.8792582e-05 	11.794683 	1.9753804e-06 	0 	0 	0 	0
1.933894e-05 	12.129134 	2.0928075e-06 	0 	0 	0 	0
1.9885298e-05 	12.463629 	2.2116495e-06 	0 	0 	0 	0
2.0447269e-05 	12.805548 	2.3391503e-06 	0 	0 	0 	0
2.100924e-05 	13.147512 	2.4681865e-06 	0 	0 	0 	0
2.1587271e-05 	13.496695 	2.6063408e-06 	0 	0 	0 	0
2.2165301e-05 	13.845924 	2.746158e-06 	0 	0 	0 	0
2.2759851e-05 	14.202093 	2.8955507e-06 	0 	0 	0 	0
2.33544e-05 	14.558307 	3.0467406e-06 	0 	0 	0 	0
2.396594e-05 	14.921097 	3.2079552e-06 	0 	0 	0 	0
2.457748e-05 	15.283932 	3.3711082e-06 	0 	0 	0 	0
2.5206495e-05 	15.652884 	3.5447192e-06 	0 	0 	0 	0
2.5835511e-05 	16.021882 	3.7204164e-06 	0 	0 	0 	0
2.6482503e-05 	16.396438 	3.9069811e-06 	0 	0 	0 	0
2.7129494e-05 	16.771039 	4.0957865e-06 	0 	0 	0 	0
2.7794975e-05 	17.150531 	4.2958358e-06 	0 	0 	0 	0
2.8460456e-05 	17.530067 	4.4982864e-06 	0 	0 	0 	0
2.9144954e-05 	17.913718 	4.7123146e-06 	0 	0 	0 	0
2.9829452e-05 	18.297413 	4.9289105e-06 	0 	0 	0 	0
3.0533511e-05 	18.684337 	5.1573653e-06 	0 	0 	0 	0
3.1237571e-05 	19.071303 	5.3885592e-06 	0 	0 	0 	0
3.196175e-05 	19.460508 	5.631832e-06 	0 	0 	0 	0
3.2685929e-05 	19.849753 	5.8780197e-06 	0 	0 	0 	0
3.3430804e-05 	20.240151 	6.1364369e-06 	0 	0 	0 	0
3.4175678e-05 	20.630589 	6.3979486e-06 	0 	0 	0 	0
3.4941839e-05 	21.021013 	6.6717643e-06 	0 	0 	0 	0
3.5708e-05 	21.411474 	6.948857e-06 	0 	0 	0 	0
3.6496055e-05 	21.800697 	7.2382483e-06 	0 	0 	0 	0
3.7284111e-05 	22.189954 	7.531101e-06 	0 	0 	0 	0
3.8094687e-05 	22.576711 	7.8361669e-06 	0 	0 	0 	0
3.8905263e-05 	22.963501 	8.1448795e-06 	0 	0 	0 	0
3.9739003e-05 	23.346525 	8.4656422e-06 	0 	0 	0 	0
4.0572743e-05 	23.729578 	8.7902372e-06 	0 	0 	0 	0
4.1430309e-05 	24.107623 	9.126648e-06 	0 	0 	0 	0
4.2287875e-05 	24.485695 	9.4670761e-06 	0 	0 	0 	0
4.3169947e-05 	24.857574 	9.8190243e-06 	0 	0 	0 	0
4.405202e-05 	25.229476 	1.0175173e-05 	0 	0 	0 	0
4.49593e-05 	25.594087 	1.0542499e-05 	0 	0 	0 	0
4.586658e-05 	25.958719 	1.0914207e-05 	0 	0 	0 	0
4.6799788e-05 	26.315075 	1.1296715e-05 	0 	0 	0 	0
4.7732995e-05 	26.671448 	1.1683785e-05 	0 	0 	0 	0
4.8692871e-05 	27.018696 	1.2081264e-05 	0 	0 	0 	0
4.9652747e-05 	27.365958 	1.2483481e-05 	0 	0 	0 	0
5.0640054e-05 	27.703395 	1.2895716e-05 	0 	0 	0 	0
5.1627361e-05 	28.040843 	1.3312864e-05 	0 	0 	0 	0
5.2642882e-05 	28.367924 	1.3739655e-05 	0 	0 	0 	0
5.3658403e-05 	28.695014 	1.4171533e-05 	0 	0 	0 	0
5.4702945e-05 	29.011355 	1.4612713e-05 	0 	0 	0 	0
5.5747487e-05 	29.327703 	1.505915e-05 	0 	0 	0 	0
5.6821879e-05 	29.633075 	1.5514595e-05 	0 	0 	0 	0
5.789627e-05 	29.938451 	1.5975465e-05 	0 	0 	0 	0
5.9001366e-05 	30.232768 	1.6445102e-05 	0 	0 	0 	0
6.0106461e-05 	30.527088 	1.6920334e-05 	0 	0 	0 	0
6.1243136e-05 	30.810396 	1.7404155e-05 	0 	0 	0 	0
6.2379812e-05 	31.093707 	1.7893739e-05 	0 	0 	0 	0
6.3548971e-05 	31.366166 	1.8391801e-05 	0 	0 	0 	0
6.4718129e-05 	31.638626 	1.8895797e-05 	0 	0 	0 	0
6.5920699e-05 	31.900491 	1.9408229e-05 	0 	0 	0 	0
6.7123269e-05 	32.162357 	1.9926767e-05 	0 	0 	0 	0
6.8360205e-05 	32.413962 	2.0453768e-05 	0 	0 	0 	0
6.9597141e-05 	32.665567 	2.0987051e-05 	0 	0 	0 	0
7.0869426e-05 	32.907304 	2.1528893e-05 	0 	0 	0 	0
7.214171e-05 	33.14904 	2.2077195e-05 	0 	0 	0 	0
7.3450352e-05 	33.381346 	2.2634218e-05 	0 	0 	0 	0
7.4758995e-05 	33.613651 	2.3197883e-05 	0 	0 	0 	0
7.6105035e-05 	33.836992 	2.3770494e-05 	0 	0 	0 	0
7.7451075e-05 	34.060331 	2.4349935e-05 	0 	0 	0 	0
7.8835581e-05 	34.275189 	2.4938604e-05 	0 	0 	0 	0
8.0220087e-05 	34.490046 	2.5534299e-05 	0 	0 	0 	0
8.1644158e-05 	34.696909 	2.6139558e-05 	0 	0 	0 	0
8.306823e-05 	34.903772 	2.6752043e-05 	0 	0 	0 	0
8.4532997e-05 	35.103128 	2.7374481e-05 	0 	0 	0 	0
8.5997765e-05 	35.302484 	2.8004355e-05 	0 	0 	0 	0
8.7504391e-05 	35.494809 	2.8644617e-05 	0 	0 	0 	0
8.9011017e-05 	35.687135 	2.9292531e-05 	0 	0 	0 	0
9.0560699e-05 	35.872894 	2.9951313e-05 	0 	0 	0 	0
9.211038e-05 	36.058653 	3.0617972e-05 	0 	0 	0 	0
9.3704348e-05 	36.23829 	3.129602e-05 	0 	0 	0 	0
9.5298315e-05 	36.417928 	3.198218e-05 	0 	0 	0 	0
9.6937833e-05 	36.591867 	3.2680289e-05 	0 	0 	0 	0
9.8577351e-05 	36.765809 	3.3386754e-05 	0 	0 	0 	0
0.00010026372 	36.934453 	3.4105765e-05 	0 	0 	0 	0
0.00010195009 	37.103101 	3.4833386e-05 	0 	0 	0 	0
0.00010368466 	37.26683 	3.5574185e-05 	0 	0 	0 	0
0.00010541922 	37.430562 	3.632386e-05 	0 	0 	0 	0
0.00010720335 	37.589731 	3.7087378e-05 	0 	0 	0 	0
0.00010898748 	37.748904 	3.786005e-05 	0 	0 	0 	0
0.0001108226 	37.903845 	3.8647263e-05 	0 	0 	0 	0
0.00011265772 	38.058791 	3.944392e-05 	0 	0 	0 	0
0.00011454528 	38.209815 	4.0255849e-05 	0 	0 	0 	0
0.00011643284 	38.360843 	4.1077525e-05 	0 	0 	0 	0
0.00011837434 	38.508237 	4.1915236e-05 	0 	0 	0 	0
0.00012031584 	38.655636 	4.2763009e-05 	0 	0 	0 	0
0.00012231282 	38.799666 	4.3627612e-05 	0 	0 	0 	0
0.00012430981 	38.943702 	4.4502608e-05 	0 	0 	0 	0
0.00012636386 	39.084616 	4.5395263e-05 	0 	0 	0 	0
0.00012841791 	39.225536 	4.6298655e-05 	0 	0 	0 	0
0.00013053066 	39.363561 	4.7220567e-05 	0 	0 	0 	0
0.00013264342 	39.501593 	4.8153576e-05 	0 	0 	0 	0
0.00013481654 	39.636939 	4.9106002e-05 	0 	0 	0 	0
0.00013698967 	39.772293 	5.00699e-05 	0 	0 	0 	0
0.0001392249 	39.905155 	5.1054147e-05 	0 	0 	0 	0
0.00014146013 	40.038024 	5.2050258e-05 	0 	0 	0 	0
0.00014375924 	40.16858 	5.3067686e-05 	0 	0 	0 	0
0.00014605834 	40.299143 	5.4097388e-05 	0 	0 	0 	0
0.00014842315 	40.427557 	5.5149413e-05 	0 	0 	0 	0
0.00015078796 	40.555979 	5.621414e-05 	0 	0 	0 	0
0.00015322035 	40.682401 	5.7302238e-05 	0 	0 	0 	0
0.00015565274 	40.808832 	5.8403482e-05 	0 	0 	0 	0
0.00015815464 	40.933402 	5.9529186e-05 	0 	0 	0 	0
0.00016065653 	41.057982 	6.0668504e-05 	0 	0 	0 	0
0.00016322993 	41.180827 	6.1833413e-05 	0 	0 	0 	0
0.00016580333 	41.303682 	6.3012422e-05 	0 	0 	0 	0
0.00016845026 	41.424919 	6.42182e-05 	0 	0 	0 	0
0.0001710972 	41.546167 	6.5438587e-05 	0 	0 	0 	0
0.00017381978 	41.665904 	6.6686969e-05 	0 	0 	0 	0
0.00017654236 	41.785653 	6.7950491e-05 	0 	0 	0 	0
