0 	2.3677314
2.7783791e-07 	2.3677314
5.5567581e-07 	2.3677314
8.4145355e-07 	2.3677315
1.1272313e-06 	2.3677315
1.4211758e-06 	2.3677316
1.7151202e-06 	2.3677317
2.0174648e-06 	2.3677317
2.3198094e-06 	2.3677318
2.6307942e-06 	2.3677318
2.9417789e-06 	2.3677319
3.2616508e-06 	2.367732
3.5815226e-06 	2.367732
3.9105355e-06 	2.3677321
4.2395484e-06 	2.3677322
4.5779635e-06 	2.3677322
4.9163787e-06 	2.3677323
5.2644648e-06 	2.3677324
5.6125509e-06 	2.3677324
5.9705844e-06 	2.3677325
6.3286178e-06 	2.3677326
6.6968829e-06 	2.3677327
7.0651479e-06 	2.3677327
7.443937e-06 	2.3677328
7.822726e-06 	2.3677329
8.2123398e-06 	2.367733
8.6019536e-06 	2.3677331
9.0027014e-06 	2.3677331
9.4034493e-06 	2.3677332
9.8156494e-06 	2.3677333
1.022785e-05 	2.3677334
1.0651829e-05 	2.3677335
1.1075809e-05 	2.3677336
1.1511905e-05 	2.3677336
1.1948e-05 	2.3677337
1.2396559e-05 	2.3677338
1.2845117e-05 	2.3677339
1.3306494e-05 	2.367734
1.376787e-05 	2.3677341
1.4242432e-05 	2.3677342
1.4716994e-05 	2.3677343
1.5205117e-05 	2.3677344
1.569324e-05 	2.3677345
1.6195313e-05 	2.3677346
1.6697385e-05 	2.3677347
1.7213806e-05 	2.3677348
1.7730226e-05 	2.367735
1.8261404e-05 	2.3677351
1.8792582e-05 	2.3677352
1.933894e-05 	2.3677353
1.9885298e-05 	2.3677354
2.0447269e-05 	2.3677356
2.100924e-05 	2.3677357
2.1587271e-05 	2.3677358
2.2165301e-05 	2.3677359
2.2759851e-05 	2.3677361
2.33544e-05 	2.3677362
2.396594e-05 	2.3677364
2.457748e-05 	2.3677365
2.5206495e-05 	2.3677367
2.5835511e-05 	2.3677368
2.6482503e-05 	2.367737
2.7129494e-05 	2.3677372
2.7794975e-05 	2.3677373
2.8460456e-05 	2.3677375
2.9144954e-05 	2.3677377
2.9829452e-05 	2.3677379
3.0533511e-05 	2.3677381
3.1237571e-05 	2.3677383
3.196175e-05 	2.3677385
3.2685929e-05 	2.3677388
3.3430804e-05 	2.367739
3.4175678e-05 	2.3677392
3.4941839e-05 	2.3677395
3.5708e-05 	2.3677398
3.6496055e-05 	2.3677401
3.7284111e-05 	2.3677403
3.8094687e-05 	2.3677407
3.8905263e-05 	2.367741
3.9739003e-05 	2.3677413
4.0572743e-05 	2.3677417
4.1430309e-05 	2.367742
4.2287875e-05 	2.3677424
4.3169947e-05 	2.3677428
4.405202e-05 	2.3677432
4.49593e-05 	2.3677437
4.586658e-05 	2.3677441
4.6799788e-05 	2.3677446
4.7732995e-05 	2.3677451
4.8692871e-05 	2.3677457
4.9652747e-05 	2.3677462
5.0640054e-05 	2.3677468
5.1627361e-05 	2.3677474
5.2642882e-05 	2.367748
5.3658403e-05 	2.3677487
5.4702945e-05 	2.3677494
5.5747487e-05 	2.3677501
5.6821879e-05 	2.3677509
5.789627e-05 	2.3677516
5.9001366e-05 	2.3677525
6.0106461e-05 	2.3677533
6.1243136e-05 	2.3677542
6.2379812e-05 	2.3677551
6.3548971e-05 	2.3677561
6.4718129e-05 	2.3677571
6.5920699e-05 	2.3677581
6.7123269e-05 	2.3677591
6.8360205e-05 	2.3677603
6.9597141e-05 	2.3677614
7.0869426e-05 	2.3677626
7.214171e-05 	2.3677638
7.3450352e-05 	2.367765
7.4758995e-05 	2.3677663
7.6105035e-05 	2.3677676
7.7451075e-05 	2.367769
7.8835581e-05 	2.3677704
8.0220087e-05 	2.3677718
8.1644158e-05 	2.3677733
8.306823e-05 	2.3677749
8.4532997e-05 	2.3677764
8.5997765e-05 	2.367778
8.7504391e-05 	2.3677796
8.9011017e-05 	2.3677813
9.0560699e-05 	2.367783
9.211038e-05 	2.3677848
9.3704348e-05 	2.3677866
9.5298315e-05 	2.3677884
9.6937833e-05 	2.3677902
9.8577351e-05 	2.3677921
0.00010026372 	2.367794
0.00010195009 	2.367796
0.00010368466 	2.367798
0.00010541922 	2.3678
0.00010720335 	2.3678021
0.00010898748 	2.3678041
0.0001108226 	2.3678063
0.00011265772 	2.3678084
0.00011454528 	2.3678106
0.00011643284 	2.3678128
0.00011837434 	2.3678151
0.00012031584 	2.3678173
0.00012231282 	2.3678197
0.00012430981 	2.367822
0.00012636386 	2.3678244
0.00012841791 	2.3678268
0.00013053066 	2.3678292
0.00013264342 	2.3678317
0.00013481654 	2.3678342
0.00013698967 	2.3678367
0.0001392249 	2.3678392
0.00014146013 	2.3678418
0.00014375924 	2.3678444
0.00014605834 	2.3678471
0.00014842315 	2.3678498
0.00015078796 	2.3678525
0.00015322035 	2.3678552
0.00015565274 	2.367858
0.00015815464 	2.3678608
0.00016065653 	2.3678637
0.00016322993 	2.3678666
0.00016580333 	2.3678695
0.00016845026 	2.3678724
0.0001710972 	2.3678754
0.00017381978 	2.3678784
0.00017654236 	2.3678815
0.00017934274 	2.3678846
0.00018214312 	2.3678877
0.00018502353 	2.3678909
0.00018790394 	2.3678941
0.00019086667 	2.3678974
0.00019382939 	2.3679007
0.00019687678 	2.367904
0.00019992417 	2.3679074
0.00020305865 	2.3679109
0.00020619313 	2.3679144
0.00020941718 	2.3679179
0.00021264123 	2.3679215
0.00021595741 	2.3679251
0.0002192736 	2.3679288
0.00022268455 	2.3679325
0.0002260955 	2.3679363
0.00022960393 	2.3679402
0.00023311236 	2.3679441
0.00023672105 	2.3679481
0.00024032974 	2.3679521
0.00024404155 	2.3679562
0.00024775337 	2.3679603
0.00025157126 	2.3679645
0.00025538915 	2.3679688
0.00025931614 	2.3679732
0.00026324313 	2.3679776
0.00026728235 	2.3679821
0.00027132157 	2.3679866
0.00027547621 	2.3679913
0.00027963086 	2.367996
0.00028390423 	2.3680008
0.00028817761 	2.3680057
0.0002925731 	2.3680106
0.0002969686 	2.3680157
0.0003014897 	2.3680208
0.00030601081 	2.368026
0.00031066112 	2.3680314
0.00031531142 	2.3680368
0.00032009462 	2.3680423
0.00032487782 	2.3680479
0.00032979771 	2.3680536
0.0003347176 	2.3680594
0.00033977809 	2.3680653
0.00034483858 	2.3680713
0.00035004368 	2.3680775
0.00035524878 	2.3680837
0.00036060263 	2.3680901
0.00036595648 	2.3680966
0.00037146332 	2.3681032
0.00037697017 	2.3681099
0.00038263439 	2.3681168
0.00038829861 	2.3681238
0.00039412469 	2.368131
0.00039995078 	2.3681382
0.00040594335 	2.3681457
0.00041193593 	2.3681532
0.00041809976 	2.368161
0.00042426359 	2.3681688
0.00043060356 	2.3681769
0.00043694354 	2.368185
0.00044346469 	2.3681934
0.00044998585 	2.3682019
0.00045669336 	2.3682106
0.00046340087 	2.3682195
0.00047030006 	2.3682286
0.00047719925 	2.3682378
0.0004842956 	2.3682472
0.00049139195 	2.3682568
0.0004986911 	2.3682667
0.00050599024 	2.3682767
0.00051349798 	2.368287
0.00052100571 	2.3682974
0.000528728 	2.3683081
0.00053645028 	2.368319
0.00054439325 	2.3683302
0.00055233622 	2.3683415
0.00056050617 	2.3683532
0.00056867612 	2.368365
0.00057707955 	2.3683771
0.00058548298 	2.3683895
0.00059412656 	2.3684022
0.00060277013 	2.3684151
0.00061166072 	2.3684283
0.0006205513 	2.3684418
0.00062969595 	2.3684556
0.00063884061 	2.3684696
0.00064824659 	2.3684841
0.00065765257 	2.3684987
0.00066732735 	2.3685138
0.00067700213 	2.3685291
0.00068695338 	2.3685449
0.00069690464 	2.3685609
0.00070714028 	2.3685774
0.00071737591 	2.3685941
0.00072790406 	2.3686113
0.0007384322 	2.3686288
0.0007492612 	2.3686468
0.00076009021 	2.368665
0.00077122868 	2.3686838
0.00078236715 	2.3687029
0.00079382393 	2.3687226
0.0008052807 	2.3687425
0.00081706488 	2.368763
0.00082884906 	2.3687839
0.00084097 	2.3688054
0.00085309094 	2.3688272
0.00086555826 	2.3688497
0.00087802558 	2.3688725
0.00089084918 	2.368896
0.00090367279 	2.3689198
0.00091686285 	2.3689444
0.00093005292 	2.3689693
0.00094361992 	2.368995
0.00095718692 	2.3690211
0.00097114162 	2.369048
0.00098509633 	2.3690753
0.00099944983 	2.3691034
0.0010138033 	2.3691319
0.001028567 	2.3691613
0.0010433307 	2.3691912
0.0010585163 	2.369222
0.0010737018 	2.3692532
0.0010893214 	2.3692854
0.0011049409 	2.369318
0.0011210068 	2.3693517
0.0011370727 	2.3693858
0.0011535978 	2.369421
0.0011701228 	2.3694568
0.0011871201 	2.3694936
0.0012041173 	2.369531
0.0012216003 	2.3695695
0.0012390833 	2.3696086
0.0012570659 	2.3696488
0.0012750486 	2.3696897
0.0012935451 	2.3697318
0.0013120416 	2.3697746
0.0013310667 	2.3698186
0.0013500917 	2.3698633
0.0013696605 	2.3699094
0.0013892293 	2.3699561
0.0014093573 	2.3700043
0.0014294853 	2.3700532
0.0014501885 	2.3701035
0.0014708917 	2.3701546
0.0014921865 	2.3702073
0.0015134813 	2.3702607
0.0015353847 	2.3703157
0.0015572881 	2.3703715
0.0015798174 	2.370429
0.0016023467 	2.3704873
0.0016255199 	2.3705474
0.001648693 	2.3706084
0.0016725284 	2.3706712
0.0016963638 	2.3707349
0.0017208803 	2.3708005
0.0017453968 	2.370867
0.0017706139 	2.3709355
0.001795831 	2.371005
0.0018217688 	2.3710766
0.0018477066 	2.3711492
0.0018743856 	2.3712239
0.0019010646 	2.3712997
0.001928506 	2.3713777
0.0019559474 	2.3714568
0.001984173 	2.3715382
0.0020123986 	2.3716208
0.0020414308 	2.3717058
0.002070463 	2.3717919
0.0021003249 	2.3718806
0.0021301868 	2.3719705
0.002160902 	2.372063
0.0021916173 	2.3721568
0.0022232103 	2.3722533
0.0022548033 	2.3723511
0.0022872991 	2.3724517
0.0023197949 	2.3725536
0.0023532194 	2.3726585
0.0023866439 	2.3727648
0.0024210236 	2.3728741
0.0024554032 	2.3729848
0.0024907654 	2.3730987
0.0025261275 	2.3732141
0.0025625002 	2.3733327
0.0025988729 	2.373453
0.002636285 	2.3735765
0.0026736971 	2.3737016
0.0027121784 	2.3738302
0.0027506596 	2.3739605
0.0027902405 	2.3740944
0.0028298215 	2.37423
0.0028705335 	2.3743692
0.0029112456 	2.3745103
0.0029531211 	2.3746551
0.0029949966 	2.3748019
0.0030380687 	2.3749524
0.0030811409 	2.375105
0.003125444 	2.3752615
0.003169747 	2.37542
0.0032153161 	2.3755827
0.0032608853 	2.3757474
0.0033077566 	2.3759163
0.003354628 	2.3760873
0.0034028388 	2.3762627
0.0034510496 	2.3764403
0.0035006381 	2.3766223
0.0035502266 	2.3768066
0.0036012323 	2.3769954
0.0036522379 	2.3771865
0.0037047012 	2.3773823
0.0037571644 	2.3775805
0.0038111269 	2.3777834
0.0038650894 	2.3779888
0.003920594 	2.378199
0.0039760986 	2.3784117
0.0040331893 	2.3786294
0.0040902801 	2.3788497
0.0041490023 	2.379075
0.0042077246 	2.3793029
0.0042681249 	2.379536
0.0043285253 	2.3797717
0.0043906518 	2.3800126
0.0044527782 	2.3802563
0.00451668 	2.3805052
0.0045805819 	2.380757
0.0046463099 	2.381014
0.0047120379 	2.3812739
0.0047796442 	2.3815392
0.0048472505 	2.3818074
0.0049167888 	2.382081
0.0049863271 	2.3823574
0.0050578526 	2.3826394
0.0051293781 	2.3829243
0.0052029476 	2.3832147
0.0052765171 	2.383508
0.0053521891 	2.3838068
0.005427861 	2.3841086
0.0055056954 	2.3844158
0.0055835299 	2.384726
0.0056635886 	2.3850417
0.0057436473 	2.3853603
0.0058259938 	2.3856843
0.0059083404 	2.3860113
0.0059930402 	2.3863436
0.00607774 	2.3866788
0.0061648603 	2.3870192
0.0062519806 	2.3873626
0.0063415906 	2.387711
0.0064312005 	2.3880623
0.0065233712 	2.3884185
0.006615542 	2.3887776
0.0067103467 	2.3891414
0.0068051515 	2.389508
0.0069026654 	2.389879
